timestamp,symbol,approved,final_shares,stop_price,reason,inputs
2026-07-31T15:00:00+00:00,AMD,True,9.89355593834195,407.86410714285716,approved,"{""symbol"": ""AMD"", ""side"": ""buy"", ""price"": 508.94, ""equity"": 100000.0, ""regime_scalar"": 1.0, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 101.07589285714283, ""resized_for_stop_budget"": true, ""governor"": {""aggregate_risk_pct"": 0.0, ""position_count"": 0.0, ""headroom_dollars"": 5000.0, ""per_share_risk"": 101.07589285714283, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0, ""gap_loss_at_shock_dollars"": 0.0}, ""portfolio_check"": {""var_95"": 0.003013606787364195, ""var_99"": 0.004240631840713673, ""es_975"": 0.005207220427337753, ""single_name_pct"": 0.05035226359259752, ""sector_pct"": null}, ""round_trip_cost"": 18.23522635925975, ""cost_to_risk_pct"": 0.01823522635925975}"
2026-07-31T15:00:00+00:00,C,True,92.98519675667636,124.31035714285716,approved,"{""symbol"": ""C"", ""side"": ""buy"", ""price"": 134.43, ""equity"": 100000.0, ""regime_scalar"": 1.0, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 10.11964285714285, ""governor"": {""aggregate_risk_pct"": 0.009096830357142855, ""position_count"": 1.0, ""headroom_dollars"": 4090.3169642857147, ""per_share_risk"": 10.11964285714285, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0458046, ""gap_loss_at_shock_dollars"": 274.8276}, ""portfolio_check"": {""var_95"": 0.00391424955634907, ""var_99"": 0.006487894288600803, ""es_975"": 0.006212806276899673, ""single_name_pct"": 0.12500000000000003, ""sector_pct"": null}, ""round_trip_cost"": 25.700000000000003, ""cost_to_risk_pct"": 0.027312038962413993}"
2026-07-31T15:00:00+00:00,CSCO,True,108.38933448948626,106.84196428571428,approved,"{""symbol"": ""CSCO"", ""side"": ""buy"", ""price"": 115.325, ""equity"": 100000.0, ""regime_scalar"": 1.0, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 8.48303571428572, ""governor"": {""aggregate_risk_pct"": 0.009096830357142855, ""position_count"": 1.0, ""headroom_dollars"": 4090.3169642857147, ""per_share_risk"": 8.48303571428572, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0458046, ""gap_loss_at_shock_dollars"": 274.8276}, ""portfolio_check"": {""var_95"": 0.003644687223352767, ""var_99"": 0.0059796947650007995, ""es_975"": 0.007858757081371447, ""single_name_pct"": 0.12500000000000003, ""sector_pct"": null}, ""round_trip_cost"": 25.700000000000003, ""cost_to_risk_pct"": 0.02795086664561623}"
2026-07-31T15:00:00+00:00,CVS,True,118.48341232227492,99.49017857142857,approved,"{""symbol"": ""CVS"", ""side"": ""buy"", ""price"": 105.5, ""equity"": 100000.0, ""regime_scalar"": 1.0, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 6.009821428571428, ""governor"": {""aggregate_risk_pct"": 0.009096830357142855, ""position_count"": 1.0, ""headroom_dollars"": 4090.3169642857147, ""per_share_risk"": 6.009821428571428, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0458046, ""gap_loss_at_shock_dollars"": 274.8276}, ""portfolio_check"": {""var_95"": 0.003135330586749419, ""var_99"": 0.004728905863662354, ""es_975"": 0.007350115744143822, ""single_name_pct"": 0.12500000000000003, ""sector_pct"": null}, ""round_trip_cost"": 25.700000000000003, ""cost_to_risk_pct"": 0.03609225375129995}"
2026-07-31T15:00:00+00:00,MU,True,4.828793405247865,711.7389285714287,approved,"{""symbol"": ""MU"", ""side"": ""buy"", ""price"": 918.83, ""equity"": 100000.0, ""regime_scalar"": 1.0, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 207.09107142857135, ""governor"": {""aggregate_risk_pct"": 0.009096830357142855, ""position_count"": 1.0, ""headroom_dollars"": 4090.3169642857147, ""per_share_risk"": 207.09107142857135, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0458046, ""gap_loss_at_shock_dollars"": 274.8276}, ""portfolio_check"": {""var_95"": 0.003439198336874864, ""var_99"": 0.004920858869191721, ""es_975"": 0.005121074614992341, ""single_name_pct"": 0.04436840244543896, ""sector_pct"": null}, ""round_trip_cost"": 17.636840244543897, ""cost_to_risk_pct"": 0.0176368402445439}"
2026-07-31T15:00:00+00:00,PANW,True,27.793632280318622,296.3555357142857,approved,"{""symbol"": ""PANW"", ""side"": ""buy"", ""price"": 332.335, ""equity"": 100000.0, ""regime_scalar"": 1.0, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 35.9794642857143, ""resized_for_stop_budget"": true, ""governor"": {""aggregate_risk_pct"": 0.01738047321428571, ""position_count"": 2.0, ""headroom_dollars"": 3261.952678571429, ""per_share_risk"": 35.9794642857143, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0825578, ""gap_loss_at_shock_dollars"": 495.34680000000003}, ""portfolio_check"": {""var_95"": 0.00397297879540287, ""var_99"": 0.0064131375853695854, ""es_975"": 0.00632106459003, ""single_name_pct"": 0.09236796783879689, ""sector_pct"": null}, ""round_trip_cost"": 22.436796783879686, ""cost_to_risk_pct"": 0.022436796783879685}"
2026-07-31T15:00:00+00:00,SPY,True,11.749934536079017,725.2216071428571,approved,"{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 744.685, ""equity"": 100000.0, ""regime_scalar"": 0.7, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 19.46339285714282, ""governor"": {""aggregate_risk_pct"": 0.01738047321428571, ""position_count"": 2.0, ""headroom_dollars"": 3261.952678571429, ""per_share_risk"": 19.46339285714282, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0825578, ""gap_loss_at_shock_dollars"": 495.34680000000003}, ""portfolio_check"": {""var_95"": 0.0012988311035037037, ""var_99"": 0.0015705956230327536, ""es_975"": 0.001701456205183597, ""single_name_pct"": 0.08750000000000002, ""sector_pct"": null}, ""round_trip_cost"": 21.950000000000003, ""cost_to_risk_pct"": 0.095979952107895}"
2026-07-31T15:00:00+00:00,UNH,True,20.73312323768453,388.96928571428566,approved,"{""symbol"": ""UNH"", ""side"": ""buy"", ""price"": 422.03, ""equity"": 100000.0, ""regime_scalar"": 0.7, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 33.06071428571431, ""governor"": {""aggregate_risk_pct"": 0.01738047321428571, ""position_count"": 2.0, ""headroom_dollars"": 3261.952678571429, ""per_share_risk"": 33.06071428571431, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0825578, ""gap_loss_at_shock_dollars"": 495.34680000000003}, ""portfolio_check"": {""var_95"": 0.0023135290657169787, ""var_99"": 0.0029014060045680005, ""es_975"": 0.005711432492445693, ""single_name_pct"": 0.08750000000000002, ""sector_pct"": null}, ""round_trip_cost"": 21.950000000000003, ""cost_to_risk_pct"": 0.032022671707896695}"
2026-07-31T15:00:00+00:00,WFC,True,102.36312587739823,80.28714285714287,approved,"{""symbol"": ""WFC"", ""side"": ""buy"", ""price"": 85.48, ""equity"": 100000.0, ""regime_scalar"": 0.7, ""available_cash"": 100000.0, ""stop_source"": ""strategy"", ""stop_distance"": 5.192857142857136, ""governor"": {""aggregate_risk_pct"": 0.01738047321428571, ""position_count"": 2.0, ""headroom_dollars"": 3261.952678571429, ""per_share_risk"": 5.192857142857136, ""held_in_name_dollars"": 0, ""held_in_sector_dollars"": 0.0, ""held_in_cluster_dollars"": 0.0, ""cluster_size"": 0.0, ""gross_exposure_pct"": 0.0825578, ""gap_loss_at_shock_dollars"": 495.34680000000003}, ""portfolio_check"": {""var_95"": 0.002351733853629198, ""var_99"": 0.004077902957592129, ""es_975"": 0.0041433132264509604, ""single_name_pct"": 0.08750000000000002, ""sector_pct"": null}, ""round_trip_cost"": 21.950000000000003, ""cost_to_risk_pct"": 0.04129377716643747}"
2026-08-03T15:00:00+00:00,GILD,False,0.0,,aggregate risk-at-stop 6.51% is at or above the 5.00% cap,"{""symbol"": ""GILD"", ""side"": ""buy"", ""price"": 131.2, ""equity"": 100684.23720999999, ""regime_scalar"": 0.7, ""available_cash"": 28518.697209999995, ""stop_source"": ""strategy"", ""stop_distance"": 8.57946428571428, ""governor"": {}}"
